MeasurementDate,SourceSheet,SourceBlock,SourceExcelRow,Obs_,Time,Date,configName,configAuthor,remark,Bar_code,x,x_1,gsw,gbw,gtw,E_apparent,VPcham,VPref,VPleaf,VPDleaf,H2O_r,H2O_s,H2O_leaf,leaf_area,leaf_width,flashID,Fo,Fm,Fv_Fm,Fs,Fm_,PhiPS2,PS2_1,abs,ETR,TRANS,rh_s,rh_r,Tref,Tmeas,Tleaf,P_atm,flow,flow_s,leak_pct,Qamb,batt,pitch,roll,heading,angle_inc_leaf,direct_pct,slope_leaf,az_leaf,dec_solar,az_solar,zenith_solar,gps_time,gps_date,latitude,longitude,altitude,gps_sats,gps_HDOP,match_time,match_date,rh_adj,type,gsw1sec,gsw2sec,gsw4sec,flr1sec,flr2sec,flr4sec,auto,flow_set,gsw_limit,gsw_period,aw,Bla,Blb,Blc,Bld,Ble,chamber,dark,flash_type,flash_intensity,modrate,flr_limit,flr_period,P1_dur,P2_dur,P3_dur,P1_Fmax,P2_ramp,P2_slp,P3_Fmax,P3_Pred,P3_DeltaF,v_humA,v_humB,v_flowIn,v_flowOut,v_temp,v_irt,v_pres,v_par,v_F,i_LED,b_rhr,m_rhr,span_rhr,b_rhs,m_rhs,span_rhs,z_flowIn,z_flowOut,z_quantum,z_flr,flashId,lciSerNum,lcpSerNum,lcfSerNum,lcrhSerNum,version,configUpdatedAt,MEASUREMENT_HEADER_END,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_20,x_21,x_22,x_23,x_24,x_25,x_26,x_27,x_28,x_29,x_30,x_31,x_32,x_33,x_34,x_35,x_36,x_37,x_38,x_39,x_40,x_41,x_42,x_43,x_44,x_45,x_46,x_47,x_48,x_49,x_50,x_51,x_52,x_53,x_54,x_55,x_56,x_57,x_58,x_59,x_60,x_61,x_62,x_63,x_64,x_65,x_66,x_67,x_68,x_69,x_70,x_71,x_72,x_73,x_74,x_75,x_76,x_77,x_78,x_79,x_80,x_81,x_82,x_83,x_84,x_85,x_86,x_87,x_88,x_89,x_90,x_91,x_92,x_93,x_94,x_95,x_96,x_97,x_98,x_99,x_100,x_101,x_102,x_103,x_104,x_105,x_106,x_107,x_108,x_109,x_110,x_111,x_112,x_113,x_114,x_115,x_116,x_117,x_118,x_119,x_120,x_121,x_122,x_123,x_124,x_125,x_126,x_127,x_128,x_129,x_130,x_131,x_132,x_133
2026-07-25,DATA_DUMP_1785116825020,197,11026,20,0.718055555555556,46228,Rain_out,Climate_model,,"Pl4-R1-M1-H3-P05",,,0.00321,2.916845,0.003206,0.104682,3.406162,3.403373,6.43003,3.023868,34.893333,34.921925,65.924355,0.441786,7.5,PSF-00578_20260725171400_6a0,0,0,0,87.379219,299.543732,0.708292,0.5,0.8,8.301683,1,46.68,46.64,39.7,37.36,37.36,97.54,156.1,154.2,1.2,29,3.782,-7,46,349,,,,,,,,0.922199074074074,46228,39.2083,-96.5939,348.6,18,0.61,0.714571759259259,46228,-0.27,1,-0.004,0.002,-9999,0.18,0.239,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.468008,2.453757,1.642746,0.92779,0.153398,-0.029285,0.273964,0.131126,87.379219,0.000303,2.397709,-3e-05,1,2.383926,-2.4e-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260725171400_6a0,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z,MEASUREMENT_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-25,DATA_DUMP_1785116825020,197,11027,21,0.719537037037037,46228,Rain_out,Climate_model,,"Pl4-R1-M1-H3-P06",,,0.019869,2.915347,0.019735,0.678524,3.468086,3.450004,6.647085,3.178999,35.378399,35.56382,68.16317,0.441786,7.5,PSF-00578_20260725171608_bbf,0,0,0,86.489082,219.549179,0.606061,0.5,0.8,357.248596,1,47.59,47.34,39.68,37.97,37.97,97.52,155.9,154,1.2,1474,3.782,6,-69,17,,,,,,,,0.923680555555556,46228,39.2083,-96.5939,348.3,16,0.66,0.714571759259259,46228,-0.27,1,0.002,-0.001,-9999,-0.71,-0.767,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.46891,2.454913,1.641219,0.927432,0.153527,-0.021347,0.285384,1.337999,86.489082,0.000323,2.397709,-3e-05,1,2.383926,-2.4e-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260725171608_bbf,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z,MEASUREMENT_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-25,DATA_DUMP_1785116825020,197,11028,22,0.719710648148148,46228,Rain_out,Climate_model,,"Pl4-R1-M1-H3-P06",,,0.11363,2.91649,0.109369,3.458666,3.370259,3.278074,6.301343,2.931084,33.613766,34.559044,64.614746,0.441786,7.5,PSF-00578_20260725171623_46b,0,0,0,78.276154,248.365402,0.684835,0.5,0.8,43.834332,1,46.25,44.99,39.68,36.99,36.99,97.52,156.1,143,8.4,160,3.781,20,57,348,,,,,,,,0.92380787037037,46228,39.2083,-96.5939,348.3,18,0.61,0.714571759259259,46228,-0.27,1,-0.001,-0.003,-9999,-0.192,-0.105,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.465867,2.453214,1.642384,0.899997,0.153548,-0.033584,0.286752,0.24035,78.276154,0.000321,2.397709,-3e-05,1,2.383926,-2.4e-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260725171623_46b,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z,MEASUREMENT_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-25,DATA_DUMP_1785116825020,197,11029,23,0.719849537037037,46228,Rain_out,Climate_model,,"Pl4-R1-M1-H3-P06",,,0.050484,2.917435,0.049625,1.610784,3.43945,3.396581,6.444493,3.005043,34.828953,35.268543,66.082626,0.441786,7.5,PSF-00578_20260725171635_e2a,0,0,0,82.252975,168.965942,0.513198,0.5,0.8,271.55719,1,47.23,46.64,39.67,37.4,37.4,97.52,156.2,154.2,1.2,1323,3.781,0,-59,23,,,,,,,,0.923993055555556,46228,39.2083,-96.5939,348.5,17,0.65,0.714571759259259,46228,-0.27,1,-0.001,0.002,-9999,0.956,2.371,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.468009,2.454459,1.643349,0.927989,0.153608,-0.028312,0.287799,1.212008,82.252975,0.000317,2.397709,-3e-05,1,2.383926,-2.4e-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260725171635_e2a,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z,MEASUREMENT_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-25,DATA_DUMP_1785116825020,197,11030,24,0.720069444444444,46228,Rain_out,Climate_model,,"Pl4-R1-M1-H3-P06",,,0.040324,2.915661,0.039774,1.400232,3.325678,3.288315,6.584416,3.258739,33.719307,34.102432,67.518448,0.441786,7.5,PSF-00578_20260725171654_b2b,0,0,0,97.413895,307.447662,0.683153,0.5,0.8,279.167206,1,45.7,45.19,39.65,37.8,37.8,97.52,156,154,1.2,1022,3.781,-4,-48,28,,,,,,,,0.924212962962963,46228,39.2084,-96.5939,348.3,18,0.61,0.714571759259259,46228,-0.27,1,-0.002,-0.004,-0.013,-0.003,0.042,-0.173,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.46613,2.452513,1.641539,0.927487,0.15369,-0.023185,0.2894,0.960284,97.413895,0.000313,2.397709,-3e-05,1,2.383926,-2.4e-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260725171654_b2b,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z,MEASUREMENT_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-25,DATA_DUMP_1785116825020,197,11031,25,0.720231481481482,46228,Rain_out,Climate_model,,"Pl4-R1-M1-H3-P06",,,0.097846,2.915903,0.094669,2.853687,3.411339,3.335275,6.206153,2.794814,34.199352,34.979305,63.63686,0.441786,7.5,PSF-00578_20260725171708_e59,0,0,0,84.042549,298.022034,0.717999,0.5,0.8,37.701225,1,46.9,45.85,39.64,36.71,36.71,97.52,156,154.3,1.1,131,3.781,-13,50,12,,,,,,,,0.924363425925926,46228,39.2083,-96.5939,348.2,18,0.61,0.714571759259259,46228,-0.27,1,-0.002,-0.002,-9999,0.074,-0.015,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.466997,2.454045,1.641786,0.928109,0.153744,-0.03662,0.290527,0.216331,84.042549,0.000309,2.397709,-3e-05,1,2.383926,-2.4e-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260725171708_e59,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z,MEASUREMENT_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-25,DATA_DUMP_1785116825020,197,11032,26,0.720358796296296,46228,Rain_out,Climate_model,,"Pl4-R1-M1-H3-P06",,,0.00605,2.916109,0.006037,0.207096,3.390239,3.384719,6.564981,3.174742,34.706253,34.762859,67.316048,0.441786,7.5,PSF-00578_20260725171719_0fc,0,0,0,88.903427,283.699402,0.686628,0.5,0.8,267.813507,1,46.64,46.57,39.63,37.74,37.74,97.52,156,154.2,1.2,975,3.747,-18,-26,15,,,,,,,,0.924502314814815,46228,39.2083,-96.5939,348.3,18,0.61,0.714571759259259,46228,-0.27,1,-0.001,0,-9999,-0.013,-0.042,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.467925,2.453723,1.641996,0.927849,0.153827,-0.023571,0.291536,0.921422,88.903427,0.000318,2.397709,-3e-05,1,2.383926,-2.4e-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260725171719_0fc,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z,MEASUREMENT_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-25,DATA_DUMP_1785116825020,197,11033,27,0.720532407407407,46228,Rain_out,Climate_model,,"Pl4-R1-M1-H3-P06",,,0.028139,2.916932,0.02787,0.928423,3.428984,3.404261,6.512298,3.083314,34.90601,35.159508,66.774651,0.441786,7.5,PSF-00578_20260725171734_9f5,0,0,0,85.637924,248.247391,0.65503,0.5,0.8,54.450478,1,47.2,46.86,39.62,37.59,37.59,97.53,156.1,154.2,1.2,208,3.78,-41,-23,311,,,,,,,,0.924641203703704,46228,39.2083,-96.5939,348.5,16,0.63,0.714571759259259,46228,-0.27,1,0.004,0,-9999,0.594,0.444,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.468305,2.454434,1.642835,0.927793,0.153883,-0.025309,0.292679,0.28029,85.637924,0.000317,2.397709,-3e-05,1,2.383926,-2.4e-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260725171734_9f5,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z,MEASUREMENT_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-25,DATA_DUMP_1785116825020,197,11034,28,0.720671296296296,46228,Rain_out,Climate_model,,"Pl4-R1-M1-H3-P06",,,-0.003474,2.91581,-0.003478,-0.113483,3.372316,3.375342,6.394879,3.022563,34.607895,34.576862,65.567657,0.441786,7.5,PSF-00578_20260725171746_2ad,0,0,0,86.123947,292.016022,0.705071,0.5,0.8,42.595955,1,46.44,46.49,39.61,37.26,37.26,97.53,156,154.2,1.1,151,3.776,-16,-41,26,,,,,,,,0.924814814814815,46228,39.2084,-96.5939,346.8,19,0.6,0.714571759259259,46228,-0.27,1,0.002,0.002,-9999,0.195,0.373,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.467822,2.453471,1.641691,0.927964,0.153937,-0.029371,0.293728,0.232844,86.123947,0.000308,2.397709,-3e-05,1,2.383926,-2.4e-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260725171746_2ad,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z,MEASUREMENT_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-25,DATA_DUMP_1785116825020,197,11035,29,0.722511574074074,46228,Rain_out,Climate_model,,"Pl4-R1-M1-H3-P08",,,0.098755,2.916948,0.095521,2.741932,3.586657,3.513769,6.244942,2.658284,36.030247,36.777645,64.035744,0.441786,7.5,PSF-00578_20260725172025_fff,0,0,0,86.519119,196.203583,0.559034,0.5,0.8,50.689754,1,49.14,48.14,39.71,36.83,36.83,97.52,156.1,153.5,1.7,227,3.777,-14,-68,53,,,,,,,,0.926655092592593,46228,39.2084,-96.5939,346.8,19,0.6,0.722418981481482,46228,-0.28,1,0.003,0.001,-9999,0.745,1.583,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.469936,2.456893,1.642852,0.92616,0.153354,-0.036053,0.308197,0.296056,86.519119,0.000321,2.397709,-3e-05,1,2.383926,-2.4e-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260725172025_fff,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z,MEASUREMENT_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-25,DATA_DUMP_1785116825020,197,11036,30,0.722719907407407,46228,Rain_out,Climate_model,,"Pl4-R1-M1-H3-P08",,,0.040363,2.91674,0.039812,1.282719,3.628933,3.594845,6.606183,2.97725,36.861797,37.211338,67.740273,0.441786,7.5,PSF-00578_20260725172043_dff,0,0,0,82.693573,251.364105,0.671021,0.5,0.8,43.540958,1,49.67,49.2,39.73,37.86,37.86,97.52,156.1,152.9,2,162,3.776,26,45,13,,,,,,,,0.926863425925926,46228,39.2084,-96.5939,346.9,19,0.6,0.722418981481482,46228,-0.28,1,-0.001,-0.004,0.011,-0.124,-0.16,-0.36,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.471309,2.457571,1.64264,0.924661,0.153259,-0.023359,0.30959,0.24219,82.693573,0.000309,2.397709,-3e-05,1,2.383926,-2.4e-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260725172043_dff,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z,MEASUREMENT_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-25,DATA_DUMP_1785116825020,197,11037,31,0.72287037037037,46228,Rain_out,Climate_model,,"Pl4-R1-M1-H3-P08",,,0.049729,2.916687,0.048896,1.716038,3.596317,3.550695,6.835948,3.23963,36.408417,36.876225,70.095024,0.441786,7.5,PSF-00578_20260725172056_93e,0,0,0,91.931465,200.775497,0.542118,0.5,0.8,310.482758,1,49.23,48.61,39.72,38.49,38.49,97.52,156.1,153.8,1.5,1432,3.776,13,-44,2,,,,,,,,0.927002314814815,46228,39.2084,-96.5939,347.1,18,0.61,0.722418981481482,46228,-0.28,1,0,-0.003,-9999,0.173,0.473,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.47054,2.457013,1.642585,0.92675,0.153274,-0.015372,0.310571,1.303033,91.931465,0.000315,2.397709,-3e-05,1,2.383926,-2.4e-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260725172056_93e,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z,MEASUREMENT_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-25,DATA_DUMP_1785116825020,197,11038,32,0.723020833333333,46228,Rain_out,Climate_model,,"Pl4-R1-M1-H3-P08",,,0.020378,2.916706,0.020236,0.646713,3.628854,3.611666,6.582477,2.953623,37.032379,37.208618,67.493721,0.441786,7.5,PSF-00578_20260725172109_972,0,0,0,78.98748,252.212051,0.686821,0.5,0.8,39.192425,1,49.69,49.46,39.72,37.79,37.79,97.53,156.1,153.6,1.6,143,3.776,-3,41,349,,,,,,,,0.927164351851852,46228,39.2084,-96.5939,347,18,0.6,0.722418981481482,46228,-0.28,1,0.003,-0.001,0.01,-0.067,-0.083,-0.032,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.471635,2.457598,1.642604,0.926302,0.153307,-0.024086,0.311615,0.225845,78.98748,0.00032,2.397709,-3e-05,1,2.383926,-2.4e-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260725172109_972,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z,MEASUREMENT_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-25,DATA_DUMP_1785116825020,197,11039,33,0.723159722222222,46228,Rain_out,Climate_model,,"Pl4-R1-M1-H3-P08",,,0.048785,2.917277,0.047983,1.499583,3.503367,3.463477,6.396655,2.893288,35.512913,35.921928,65.588387,0.441786,7.5,PSF-00578_20260725172121_622,0,0,0,81.274506,264.143219,0.692309,0.5,0.8,36.330585,1,48.01,47.46,39.71,37.27,37.27,97.53,156.2,153.7,1.6,131,3.775,-17,-30,357,,,,,,,,0.927291666666667,46228,39.2084,-96.5939,346.8,18,0.62,0.722418981481482,46228,-0.28,1,-0.003,-0.001,-9999,-0.03,-0.01,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.469062,2.455458,1.643187,0.926528,0.15338,-0.030519,0.31238,0.216265,81.274506,0.000311,2.397709,-3e-05,1,2.383926,-2.4e-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260725172121_622,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z,MEASUREMENT_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-25,DATA_DUMP_1785116825020,197,11040,34,0.723298611111111,46228,Rain_out,Climate_model,,"Pl4-R1-M1-H3-P08",,,0.032169,2.916826,0.031818,1.031343,3.494618,3.467172,6.493895,2.999276,35.551346,35.832775,66.586464,0.441786,7.5,PSF-00578_20260725172133_840,0,0,0,95.976234,300.173157,0.680264,0.5,0.8,31.824657,1,47.91,47.54,39.69,37.54,37.54,97.53,156.1,153.5,1.7,117,3.774,-26,37,329,,,,,,,,0.92744212962963,46228,39.2084,-96.5939,346.6,19,0.6,0.722418981481482,46228,-0.28,1,0.001,0.003,-9999,-0.033,0.295,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.469167,2.455344,1.642727,0.926014,0.153447,-0.026908,0.313221,0.204369,95.976234,0.000313,2.397709,-3e-05,1,2.383926,-2.4e-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260725172133_840,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z,MEASUREMENT_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-25,DATA_DUMP_1785116825020,197,11041,35,0.72349537037037,46228,Rain_out,Climate_model,,"Pl4-R1-M1-H3-P08",,,0.000107,2.917123,0.000107,0.003781,3.447885,3.447785,6.723108,3.275223,35.349117,35.350147,68.930031,0.441786,7.5,PSF-00578_20260725172150_865,0,0,0,82.384232,255.121704,0.677079,0.5,0.8,36.914097,1,47.33,47.32,39.67,38.18,38.18,97.54,156.1,153.8,1.5,136,3.774,-18,-19,355,,,,,,,,0.927638888888889,46228,39.2084,-96.5939,346.6,19,0.6,0.722418981481482,46228,-0.28,1,-0.004,-0.002,0.001,0.029,-0.233,-0.426,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.468894,2.454598,1.643031,0.926853,0.153567,-0.018618,0.314511,0.220531,82.384232,0.00031,2.397709,-3e-05,1,2.383926,-2.4e-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260725172150_865,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z,MEASUREMENT_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-25,DATA_DUMP_1785116825020,197,11042,36,0.723657407407407,46228,Rain_out,Climate_model,,"Pl4-R1-M1-H3-P08",,,0.004706,2.916948,0.004699,0.163891,3.476935,3.472573,6.701376,3.224442,35.603622,35.64835,68.707932,0.441786,7.5,PSF-00578_20260725172204_c03,0,0,0,89.754578,325.33551,0.724117,0.5,0.8,13.261175,1,47.76,47.7,39.66,38.12,38.12,97.53,156.1,153.6,1.6,46,3.773,0,57,339,,,,,,,,0.92775462962963,46228,39.2084,-96.5939,346.7,19,0.6,0.722418981481482,46228,-0.28,1,0.005,0.002,-9999,0.068,0.09,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.469375,2.455148,1.642852,0.92631,0.153638,-0.019216,0.315533,0.144898,89.754578,0.000312,2.397709,-3e-05,1,2.383926,-2.4e-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260725172204_c03,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z,MEASUREMENT_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-25,DATA_DUMP_1785116825020,197,11043,37,0.723969907407407,46228,Rain_out,Climate_model,,,,,0.137256,2.916351,0.131086,3.330073,3.538497,3.449887,5.896099,2.357602,35.375107,36.283714,60.458549,0.441786,7.5,PSF-00578_20260725172231_613,0,0,0,1.202703,1.156211,-0.04021,0.5,0.8,-8.156959,1,48.66,47.44,39.64,35.78,35.78,97.52,156,-20.1,112.9,507,3.773,8,-36,13,,,,,,,,0.928113425925926,46228,39.2084,-96.5939,346.2,18,0.63,0.722418981481482,46228,-0.28,1,0.002,0.005,-0.009,0.17,0.753,0.769,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.469045,2.456295,1.642242,0.565523,0.15376,-0.048126,0.317571,0.530402,1.202703,0.000308,2.397709,-3e-05,1,2.383926,-2.4e-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260725172231_613,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z,MEASUREMENT_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
